,created_at,description,friends_count,id,lang,location,name,screen_name,text,time_zone,verified
2218,Wed Sep 23 15:57:23 +0000 2015,honestidad y sencillez: las virtudes más atractivas del hombre.,1032.0,6.467149893618237e+17,es,,Karim Esqueda,KarimEsqueda3,auf wiedersehen main winterkorn el caso   se cobra su primera víctima ,arizona,4104.0
2219,Wed Sep 23 15:57:24 +0000 2015,seguro te ayudamos con tu auto... somos un taller mecánico con 35 años de experiencia y por aquí también podemos resolver tus dudas...,627.0,6.467149922768691e+17,es,,Fórmula S A,FormulaServicio,auf wiedersehen main winterkorn el caso   se cobra su primera víctima -vía ,,317.0
2220,Wed Sep 23 15:57:24 +0000 2015,☆ vivo mi vida a lo máximo ☆,126.0,6.467149939755622e+17,es,,☆ martinez ☆,Oye_TitoNikee,[oye_titonikee] dimite el presidente de   tras el escándalo de la manipulación: el presidente de vol ,,1062.0
2221,Wed Sep 23 15:57:24 +0000 2015,siempre he admirado a los genios... si pudiera retroceder el tiempo... me casaria con salvador dali...,44.0,6.467149940720067e+17,es,,Pablito Aragon,p_aragon67,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,central time (us & canada),24.0
2222,Wed Sep 23 15:57:24 +0000 2015,mi comida los libros  mi bebida el mezcal,630.0,6.467149954686894e+17,es,,Manuel Velasco,elmanuvs,auf wiedersehen main winterkorn el caso   se cobra su primera víctima ,mexico city,779.0
2223,Wed Sep 23 15:57:25 +0000 2015,para los amantes del motor,852.0,6.467149980062802e+17,es,,Todo Coches,TodoCoches2,auf wiedersehen main winterkorn el caso   se cobra su primera víctima: estaba cantado main w ,amsterdam,1445.0
2224,Wed Sep 23 15:57:25 +0000 2015,taller de reparación de automóviles  chapa  pintura  mecánica  lunas. concertado con todas las aseguradoras. vehículo de sustitución y recogida a domicilio,178.0,6.467149983250227e+17,es,,Utrechapa S.L.,utrechapa,control de emisiones en vehículos  : sistema de retención de emisiones y modelos investigados en esta ,madrid,168.0
2225,Wed Sep 23 15:57:26 +0000 2015,te tengo una gran admiración  por eso te tengo en mi corazón.,48.0,6.467150004892754e+17,es,,Catalina Rios,cata_rios0,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,central time (us & canada),33.0
2226,Wed Sep 23 15:57:27 +0000 2015,estudiante de ciencias de la comunicación,358.0,6.467150045032612e+17,es,,Omar Teran,OmarTeraan1,auf wiedersehen main winterkorn el caso   se cobra su primera víctima ,mexico city,278.0
2227,Wed Sep 23 15:57:27 +0000 2015,motocicletas y mujeres,438.0,6.467150072211415e+17,es,,Cristian Alejandro ,cristianlej0,auf wiedersehen main winterkorn el caso   se cobra su primera víctima: estaba cantado main w ,caracas,48.0
2228,Wed Sep 23 15:57:28 +0000 2015,,37.0,6.467150098929459e+17,es,,Mundo Automotriz,Automotrices7,automotriz auf wiedersehen main winterkorn el caso   se cobra su primera víctima ,,119.0
2229,Wed Sep 23 15:57:29 +0000 2015,todo sobre el motor,137.0,6.467150140117524e+17,es,,MotorEspaña,MotorNoticias1,auf wiedersehen main winterkorn el caso   se cobra su primera víctima: estaba ca motor pasion,,135.0
2230,Wed Sep 23 15:57:30 +0000 2015,,46.0,6.467150166667059e+17,es,,Faviola Garcia,fabygarcy34,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,central time (us & canada),30.0
2231,Wed Sep 23 15:57:30 +0000 2015,soy amante de la vida y la radio que se hace con mucho prestigio y el profesionalismo necesario para edificar. disfruto lo que venga y agradezco lo que se fue.,262.0,6.46715016608002e+17,es,,Isaias Contreras T.,isaiasmp4,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,america/bogota,328.0
2232,Wed Sep 23 15:57:30 +0000 2015,construyo sueños en el aire y los derrumbo cuando duermo.,72.0,6.467150174007501e+17,es,,Joaquin Guerrero,GroJoaquin,auf wiedersehen main winterkorn el caso   se cobra su primera víctima ,mexico city,4965.0
2233,Wed Sep 23 15:57:30 +0000 2015,ing. mecánico. no tengo nada que decir de mí  creo que no soy el indicado para eso.,69.0,6.467150206177116e+17,es,,Zacarias Moreno,ZacaMoreno,auf wiedersehen main winterkorn el caso   se cobra su primera víctima: estaba cantado main w ,mexico city,4849.0
2234,Wed Sep 23 15:57:31 +0000 2015,soy ingeniero vial y de transporte.amante del mundo de las computadoras y la tecnología. gusto compartir cosas interesantes. http://t.co/0qvq4wko,36275.0,6.467150244429455e+17,es,,Erick de Js. Ramírez,ingerickramirez,auf wiedersehen main winterkorn el caso   se cobra su primera víctima: estaba cantado main w ,santiago,36419.0
2235,Wed Sep 23 15:57:32 +0000 2015,todos los abogados son tan derechos como un banano.,29.0,6.467150282933535e+17,es,,Patricia Lindarajas,pato_linda4,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,central time (us & canada),22.0
2236,Wed Sep 23 15:57:33 +0000 2015,noticias | news,10.0,6.46715029715202e+17,es,,canfali,canfali,  escándalo - dimite el presidente de   tras el escándalo de manipulación en eeuu: ,madrid,279.0
2237,Wed Sep 23 15:57:33 +0000 2015,noticias | news,10.0,6.467150304282542e+17,es,,canfali,canfali,  escándalo - dimite el presidente de   tras el escándalo de manipulación en eeuu: ,madrid,279.0
2238,Wed Sep 23 15:57:34 +0000 2015,agencia de marketing digital  especializada en el crecimiento acelerado de negocios en internet #ressociales #marketingdigital #seo #sem #contentmarketing,1402.0,6.467150359522509e+17,es,,Zoom Mktg Digital,zoomgdl,primera víctima del escándalo de las emisiones: el ceo de   “se quita de en medio” … ,central time (us & canada),941.0
2239,Wed Sep 23 15:57:34 +0000 2015,chapista de profesión  piloto de vocación,629.0,6.46715037453697e+17,es,,Luis González,Chapista_Luis76,auf wiedersehen main winterkorn el caso   se cobra su primera víctima: estaba cantado main w ,madrid,291.0
2240,Wed Sep 23 15:57:35 +0000 2015,titulares de noticias en tiempo real,254.0,6.46715038422569e+17,es,,Ozuquepasa,ozuquepasa,actualidad dimite el presidente de   tras el escándalo de la manipulación ,madrid,257.0
2241,Wed Sep 23 15:57:35 +0000 2015,el respeto no existe  es algo que se inventa la gente para no admitir que tiene miedo. ¿por qué sino se respeta al más fuerte?,25.0,6.467150398527939e+17,es,,Jair Bastos,jair_bastos0,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,central time (us & canada),4.0
2242,Wed Sep 23 15:57:36 +0000 2015,el respeto es una nueva forma de soñar despierto con las personas.,23.0,6.467150424323113e+17,es,,Aurelio Casas,aureliocasas0,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,central time (us & canada),3.0
2243,Wed Sep 23 15:57:36 +0000 2015,titulares de noticias en tiempo real,254.0,6.467150424365097e+17,es,,Ozuquepasa,ozuquepasa,actualidad   escándalo - dimite el presidente de   tras el escándalo de manipulación en eeuu ,madrid,257.0
2244,Wed Sep 23 15:57:36 +0000 2015,el respeto es la posibilidad que el hombre tiene de ser libre.,24.0,6.4671504585907e+17,es,,Jose Manuel Acevedo,josemanuacev,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,central time (us & canada),5.0
2245,Wed Sep 23 15:57:37 +0000 2015,busco lo justo y lo necesario. 6000 millones de pequeños detalles harían un mundo mejor.,276.0,6.46715046186328e+17,es,,alvaro de las heras ,alvaroh1408, puede ser que también ahora los   valgan lo que una piruleta,ljubljana,102.0
2246,Wed Sep 23 15:57:37 +0000 2015,para todos los aficionados de las 2 y 4 ruedas. comparte con nosotros imágenes  vídeos  experiencias  etc..,40.0,6.467150490425754e+17,es,,Motor 2.0,motorpasion20,auf wiedersehen main winterkorn el caso   se cobra su primera víctima ,madrid,10.0
2247,Wed Sep 23 15:57:38 +0000 2015,lavado de vehiculos en general  cambios de aceite  reparación de frenos. frente a consultorio juridico gratuito unah  complejo villa olimpica.,1217.0,6.467150525364019e+17,es,,Car Wash V. Olimpica,carwashlavilla,auf wiedersehen main winterkorn el caso   se cobra su primera víctima: estaba c carwashlavilla,,582.0
2248,Wed Sep 23 15:57:39 +0000 2015,algún día llegaré al valhalla.,42.0,6.467150558331535e+17,es,,José Pambelé,JosePambele,auf wiedersehen main winterkorn el caso   se cobra su primera víctima ,bogota,3114.0
2249,Wed Sep 23 15:57:39 +0000 2015,no puedo dejar un juego hasta acabar su 100%,42.0,6.467150576828006e+17,es,,Juan Camilo Reyes,JuanCamiloKing,auf wiedersehen main winterkorn el caso   se cobra su primera víctima ,bogota,3112.0
2250,Wed Sep 23 15:57:41 +0000 2015,a ti te falta mucho pa' ser como iiiio........,650.0,6.467150634206454e+17,es,,Holaa,GeyForever_3,dimite el presidente de   tras el escándalo de la manipulación: el presidente de    recluta,atlantic time (canada),3333.0
2251,Wed Sep 23 15:57:42 +0000 2015,si no hay café para todos  que no haya para nadie. sweet nothing.,1022.0,6.467150681645138e+17,es,,Elena,soybillieagain,esto sólo pasa en españa ,athens,1028.0
2252,Wed Sep 23 15:57:43 +0000 2015,a ti te falta mucho pa' ser como iiiio........,650.0,6.467150736212009e+17,es,,Holaa,GeyForever_3,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,atlantic time (canada),3333.0
2253,Wed Sep 23 15:57:44 +0000 2015,periódico digital de albacete. todas las noticias de albacete y provincia en el diario digital líder en albacete,13.0,6.467150773081006e+17,es,,Digital de Albacete,ElDigitalAB,el 'escándalo' de   obliga a dimitir a su consejero delegado - ,madrid,16602.0
2254,Wed Sep 23 15:57:45 +0000 2015,los tweets con las #ultimas #noticias !,3545.0,6.467150804578468e+17,es,,Las Ultimas Noticias,nueva_noticia,sociedad soria pide al grupo   información y las marcas solicitan cautela: madrid 23 sep  noticias,,5488.0
2255,Wed Sep 23 15:57:45 +0000 2015,los tweets con las #ultimas #noticias !,3545.0,6.467150811751342e+17,es,,Las Ultimas Noticias,nueva_noticia,sociedad dimite el presidente de   tras el escándalo de manipulación en eeuu: (añade decla noticias,,5488.0
2256,Wed Sep 23 15:57:46 +0000 2015,soy periodista  amante de la tecnología y de la información actualizada. si me sigues estoy seguro que te mantendré informad@. cuenta personal @alexucho,364.0,6.467150850590597e+17,es,,Alexucho Press,AlexuchoVirtual,  escándalo - dimite el presidente de   tras el escándalo de manipulación en eeuu ,caracas,4004.0
2257,Wed Sep 23 15:57:46 +0000 2015,'♡ λмσ..♡/ ∞yσ sσч ℓa mεℓσdιιa de ℓa ℓℓεca' “.” yoo sιιgσo sιιεηdσo eℓ mιsmσ dε λчεя y hσч ehh ;$%,190.0,6.46715085889536e+17,es,,-Dimę Męloødiia,La_melodiia,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,atlantic time (canada),992.0
2258,Wed Sep 23 15:57:46 +0000 2015,soy periodista  amante de la tecnología y de la información actualizada. si me sigues estoy seguro que te mantendré informad@. cuenta personal @alexucho,364.0,6.467150858098401e+17,es,,Alexucho Press,AlexuchoVirtual,  escándalo - dimite el presidente de   tras el escándalo de manipulación en eeuu ,caracas,4004.0
2259,Wed Sep 23 15:57:48 +0000 2015,,67.0,6.467150957922263e+17,es,,NoticiasEconomicasFx,fx_noticias,  escándalo - dimite el presidente de   tras el escándalo de manipulación en eeuu: elliottwave,bogota,120.0
2260,Wed Sep 23 15:57:49 +0000 2015,☺♥ ™╰☆╮aωωωω'z a nα∂∂ιε tε acσosтυuηввяε pαяα qk nα∂∂α tε aqαα fαℓттα ´[[ | ησviα ➳ ѕσℓє∂α∂ |]]` soy pobre pero veso riico ♥☺→ ↔ ♒ ♓ ♑ ♐ ♏ ♎ ♈̷  ➡️ ←☺♥ ❌⭕️❌⭕️,238.0,6.467150969247498e+17,es,,~AlexanDerr P. Reyes,AlexanDerr1404,➡feito tuta bueno⬅ dimite el presidente de   tras el escándalo de la manipulaci ☺♥'el toto'♥☺,amsterdam,1557.0
2261,Wed Sep 23 15:57:49 +0000 2015,,67.0,6.467150971092705e+17,es,,NoticiasEconomicasFx,fx_noticias,  escándalo - dimite el presidente de   tras el escándalo de manipulación en eeuu: elliottwave,bogota,120.0
2262,Wed Sep 23 15:57:51 +0000 2015,#boceame_gorditoo whatsapp 8098405107 pin:79979367,669.0,6.467151069784965e+17,es,,|Ezequiiel Herrera|™,GorditoFress,soria pide al grupo   información y las marcas solicitan cautela: madrid 23 sep (efe)- el ministro  ,atlantic time (canada),631.0
2263,Wed Sep 23 15:57:51 +0000 2015,#boceame_gorditoo whatsapp 8098405107 pin:79979367,669.0,6.467151078005187e+17,es,,|Ezequiiel Herrera|™,GorditoFress,dimite el presidente de   tras el escándalo de manipulación en eeuu: (añade declaraciones de consejo  ,atlantic time (canada),631.0
2264,Wed Sep 23 15:57:53 +0000 2015,,0.0,6.467151154888499e+17,es,,Regius News,regiusnews,wolfsburgo la ciudad de   teme acabar como el 'detroit europeo' ,,95.0
2265,Wed Sep 23 15:57:54 +0000 2015,,20.0,6.467151176026317e+17,es,,movimiento apps,movimiento_apps,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,,2902.0
2266,Wed Sep 23 15:57:54 +0000 2015,información de los mercados en una sola cuenta. #ibex35 #dowjones #dax #ftse #eurostoxx #nasdaq #sp500 #nikkei #ipcmexico #merval #igbc #commodities #derivados,112.0,6.4671512135245e+17,es,,Mercados Al Día,mercadosaldia,wolfsburgo la ciudad de   teme acabar como el 'detroit europeo' empresa,,668.0
2267,Wed Sep 23 15:57:54 +0000 2015,los conocimientos de la malacología se usan en aplicaciones médicas  veterinarias y agrarias.,25.0,6.467151213020406e+17,es,,Fernanda Lemus,fer_lemus71,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,bogota,5.0
2268,Wed Sep 23 15:57:55 +0000 2015,,53.0,6.467151232104161e+17,es,,SoftJojaHard,SoftJojaHard,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,,22.0
2269,Wed Sep 23 15:57:55 +0000 2015,soy cubano y revolucionario  seguidor del deporte y la informatica,2126.0,6.467151250181693e+17,es,,Gabriel Escudero ,GEscudero88,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,eastern time (us & canada),1934.0
2270,Wed Sep 23 15:57:56 +0000 2015,,1966.0,6.467151257858703e+17,es,,#Win2Win,AgenteBocaBoca,wolfsburgo la ciudad de   teme acabar como el 'detroit europeo' ,madrid,657.0
2271,Wed Sep 23 15:57:55 +0000 2015,,60.0,6.467151245736714e+17,es,,Encom Unlimited,Encom_Unlimited,auf wiedersehen main winterkorn el caso   se cobra su primera víctima - ,,3.0
2272,Wed Sep 23 15:57:56 +0000 2015,desde 1970 http://bit.ly/1qtzovl,1322.0,6.467151262135132e+17,es,,Puesto de Periódicos,Newsstand_,renuncia director general de  : el director general del grupo   main winterkorn pr news,mexico city,2505.0
2273,Wed Sep 23 15:57:56 +0000 2015,,169.0,6.467151270104269e+17,es,,Rodolfo Vazquez,Rvazquez92,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,eastern time (us & canada),131.0
2274,Wed Sep 23 15:57:56 +0000 2015,nos dedicamos al diseño gráfico  web e imagen corporativa. - informando a puebla y el mundo.,184.0,6.467151283442401e+17,es,,DesignsPuebla,DesignsPuebla,renuncia director general de  : el director general del grupo   main winterkorn presentó ,,416.0
2275,Wed Sep 23 15:57:56 +0000 2015,la religión explica los miedos del hombre  la ciencia descubre las verdades de la naturaleza  la ciencia es para valientes.,21.0,6.467151287552573e+17,es,,Julio Andres Casas,julandrescas,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,central time (us & canada),5.0
2276,Wed Sep 23 15:57:57 +0000 2015,proveemos soluciones energéticas autosustentables para hogares  comercios e industrias. ahorre dinero  reinvierta lo ahorrado y cuide el planeta!,1711.0,6.467151304246559e+17,es,,Inver-green,InvergreenMex,followback renuncia director general de  : el director general del grupo volk ,pacific time (us & canada),1521.0
2277,Wed Sep 23 15:57:57 +0000 2015,gestionamos  construimos y moderamos comunidades en torno a su marca a través de las redes sociales. community manager. pymes. sevilla. http://svqtecnologic.com,303.0,6.467151305336422e+17,es,,sercommunity,sercommunity_es,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,madrid,237.0
2278,Wed Sep 23 15:57:57 +0000 2015,lo difícil lo hacemos pronto  lo imposible solo tarda un poco más....,364.0,6.467151324839936e+17,es,,Juan Ca Llumiquinga,jcallg,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,quito,565.0
2279,Wed Sep 23 15:57:58 +0000 2015,,1582.0,6.467151344679649e+17,es,,Puebla Al Momento,Pueblalmomento,nacional renuncia director general de  : el director general del grupo   main winterkorn ,pacific time (us & canada),2002.0
2280,Wed Sep 23 15:57:58 +0000 2015,,223.0,6.467151359694971e+17,es,,roandry fernandez,roandry,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,hawaii,163.0
2281,Wed Sep 23 15:57:58 +0000 2015,años pasan y tu sigues tan hermosa  la belleza perduro en ti. mi reina preciosa.,23.0,6.467151378695045e+17,es,,Maricela Duque,maryducque,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,central time (us & canada),4.0
2282,Wed Sep 23 15:57:58 +0000 2015,un venezolano que quisiera ver al gobierno del partido que sea hacer le mejoras al pais.,821.0,6.467151381842043e+17,es,,bruno curatella,curatella, dimitió presidente de   tras escándalo hacen laspersonas dignas q fracasan en su cargo,caracas,257.0
2283,Wed Sep 23 15:57:59 +0000 2015,la belleza tiene un limite  la fealdad no.,25.0,6.467151398282486e+17,es,,Milena Velez,milena_velez4,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,central time (us & canada),4.0
2284,Wed Sep 23 15:57:59 +0000 2015,la única lucha que se pierde  es la que no se empieza.,978.0,6.467151404491571e+17,es,,indignado sevillano,mohamedyeslemzc,menos mal que no era español en españa es raro q la gente con cargos públicos y privados dimitan ,,782.0
2285,Wed Sep 23 15:57:59 +0000 2015,soy chavista y fidelista 100%  amo mi patria y a ella le debo todo lo que soy. me gusta el futboll  la informática y las telecomunicaciones.,2125.0,6.467151416318403e+17,es,,Rafael Cueto,rafa_Brazil2014,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,atlantic time (canada),1852.0
2286,Wed Sep 23 15:58:02 +0000 2015,,121.0,6.467151517946143e+17,es,,Ultimas Noticiaaas,Miguel199884,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,,30.0
2287,Wed Sep 23 15:58:02 +0000 2015,periodista. editor de ibooks  director de @stonewall_ibook; onda cero  radio inter  onda madrid  radio voz  city fm; prensa4  el telegrafo y fotos; populartv...,39570.0,6.467151530151567e+17,es,,Juan Antonio Tirado,jatirado,dimite el presidente de   tras el escándalo de la manipulación ,madrid,49398.0
2288,Wed Sep 23 15:58:02 +0000 2015,desde la eei  la realidad me supera la ficción,165.0,6.467151531578696e+17,es,,Mundo Insólito,MundosInsolitos,dimite el de   igual que aquí cuando hay alguna cosilla,pacific time (us & canada),49.0
2289,Wed Sep 23 15:58:03 +0000 2015,,52.0,6.467151550787789e+17,es,,IVT ECUADOR,IVT_ECUADOR,dimite el presidente de   tras el escándalo de la manipulación: el presidente de volkswag actualidad,,113.0
2290,Wed Sep 23 15:58:03 +0000 2015,soy ingeniero en sistema  amo cada cosa que hago en la vida.,252.0,6.467151579268383e+17,es,,Dagoberto Crúz,DagoCruzN,renuncio el presidente de   tras el escándalo de manipulación de emisiones en eeuu ,atlantic time (canada),291.0
2291,Wed Sep 23 15:58:05 +0000 2015,creo en el ser libre  que pueda expresar sus ideas sin limitaciones políticas religiosas o sociales;y responsable para conocer bien y defender lo que expresa.,9660.0,6.46715165669503e+17,es,,luis oronoz bordones,miArreCHera," lo de la   es un delito doloso con premeditación tecnica del ""capitalismo salvaje"" que democracia si castiga",caracas,9172.0
2292,Wed Sep 23 15:58:06 +0000 2015,les doy una mejor calidad de vida  pero mi verdadero plan es destruirlos.,44.0,6.467151713317028e+17,es,,Rolando Ochoa,r0landoochoa,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,bogota,45.0
2293,Wed Sep 23 15:58:07 +0000 2015,la vida hay que disfrutarla es una sola y cada día vivirla sanamente pero divertida con los que te rodean ;) :*,56.0,6.467151731226092e+17,es,,Mercedes Bermudez U.,merce_bermuur,dimite el presidente de   tras el escándalo de la manipulación ,,7.0
2294,Wed Sep 23 15:58:07 +0000 2015,siga los hechos que son noticia en el mundo por el canal internacional de noticias de latino para latino @ntn24 ¡solicítelo a su cable operador!,7009.0,6.467151727913247e+17,es,,Mundo NTN24,MundoNTN24,renuncia presidente de   tras el escándalo de manipulación en eeuu ,central time (us & canada),29673.0
2295,Wed Sep 23 15:58:07 +0000 2015,21 years/visionary/whoever has faith get what you/#allweneedislove/#ripcansebero @mlb /mayor leagues/dominicano/montecristi:3/liceista/academia eh/dios es amor,2961.0,6.46715174611583e+17,es,,Luis E. Peña Rivas,purrungo12,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,pacific time (us & canada),3115.0
2296,Wed Sep 23 15:58:07 +0000 2015,la vida se trata de riesgos y de decisiones,53.0,6.467151749513216e+17,es,,ISMAEL REY LOSADA,ismarelo,dimite el presidente de   tras el escándalo de la manipulación ,,4.0
2297,Wed Sep 23 15:58:07 +0000 2015,radio online 24h. nuestra programación musical se enfoca en el adulto contemporáneo. las últimas noticias en nuestro twitter.,8.0,6.467151754800005e+17,es,,Pever Radio,PeverRadio,noticias acciones de   se aceleran 835% en fráncofo - el economista ,santiago,198.0
2298,Wed Sep 23 15:58:08 +0000 2015,el que se alimenta de deseos reprimidos finalmente se pudre.,52.0,6.467151767004119e+17,es,,ANTONIO BORRELL ANTO,anto_antobo,dimite el presidente de   tras el escándalo de la manipulación ,,7.0
2299,Wed Sep 23 15:58:08 +0000 2015,la tierra que no es labrada llevará abrojos y espinas aunque sea fértil; así es el entendimiento del hombre.,31.0,6.467151785207194e+17,es,,JUAN CARLOS BLAS CAY,blas_cay,dimite el presidente de   tras el escándalo de la manipulación ,,6.0
2300,Wed Sep 23 15:58:08 +0000 2015,26 de enero 1972  profesora de derecho mercantil ucm.https://www.linkedin.com/profile/view?id=aamaaax5hsgbmc_coebdp3qb8nrcu2qwhjkpq2c&trk=hp-identity-photo,1999.0,6.467151800140268e+17,es,,Isabel Fdez Torres,ifertor,un profesor de universidad y una ong destaparon el escándalo de    economía  el mundo ,hawaii,2050.0
2301,Wed Sep 23 15:58:09 +0000 2015,el pensamiento es la plena verdad que comprende todos los momentos  incluido el error.,45.0,6.467151802529915e+17,es,,RAUL VARELA BRAVO,RaulRaulvarela,dimite el presidente de   tras el escándalo de la manipulación ,,4.0
2302,Wed Sep 23 15:58:09 +0000 2015,información sobre tecnología  internet etc. así como sobre foros  cursos  seminarios y todo lo relacionado con tecnología.,1999.0,6.46715182006145e+17,es,,Ciencia y Tecnología,_tecno_ciencia,dimite el presidente de   tras el escándalo de la manipulación: el presidente de vo ciencia noticia,madrid,1003.0
2303,Wed Sep 23 15:58:09 +0000 2015,amante de lo cojonudo y de la tecnología.,929.0,6.467151836838625e+17,es,,cornios,matacornios,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,,170.0
2304,Wed Sep 23 15:58:12 +0000 2015,life sucks  but just'm happy.✌,932.0,6.467151937041244e+17,es,,IG: PavelNuneez_,PavelNuneez_,[abc] dimite el presidente de   tras el escándalo de la manipulación [pavelnuneez_],quito,3333.0
2305,Wed Sep 23 15:58:12 +0000 2015,biografía en construcción ...disculpen las molestias,230.0,6.467151940564419e+17,es,,Seio Sultán ,SeioSultan,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,amsterdam,109.0
2306,Wed Sep 23 15:58:12 +0000 2015,,226.0,6.467151958515671e+17,es,,Guillermo Marin,guillemarin9,dimite el presidente de   tras el escándalo de la manipulación: el presidente de    ciencia,buenos aires,59.0
2307,Wed Sep 23 15:58:12 +0000 2015,tengo un maléfico plan: looping louie-laberinto mágico-carcassonne-agrícola-puerto rico-caylus... muahahaha!!!,632.0,6.467151958181765e+17,es,,Mami Meeple,mami_meeple,han dicho en que los directivos de   estaban reunido de emergencia en (atención): volksburgo (mmppffhjajajajaja perdón),,778.0
2308,Wed Sep 23 15:58:13 +0000 2015,,250.0,6.467151977557524e+17,es,,Juan Cáceres,juankcer,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,madrid,28.0
2309,Wed Sep 23 15:58:13 +0000 2015,argentina  de entre ríos.,896.0,6.467151994922189e+17,es,, Leonardo Pablo Pell,leopablopell,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,buenos aires,134.0
2310,Wed Sep 23 15:58:14 +0000 2015,nunca te deje pisiotar por gente que son muchos menos que tu nunca baje tu auto estima ---- ► mi coro @losaeroconswagger agrega me whatsapp 809-446-9682,464.0,6.467152016732365e+17,es,,Enamorado D´Mi Novia,lomineronoburto,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,mid-atlantic,894.0
2311,Wed Sep 23 15:58:14 +0000 2015,♏ |acuario | #lastking   ⬅,785.0,6.467152031119483e+17,es,,Sammy,SamiTrabiezoh,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,pacific time (us & canada),1005.0
2312,Wed Sep 23 15:58:14 +0000 2015,,435.0,6.46715205032915e+17,es,,Carlos Garranzo,carlosgarrz,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,central time (us & canada),67.0
2313,Wed Sep 23 15:58:15 +0000 2015,,455.0,6.467152066603254e+17,es,,Alejandro Jusim ,alexjusm,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,central time (us & canada),51.0
2314,Wed Sep 23 15:58:16 +0000 2015,✈ #teamrt2eat #teamfree #tto #muzikkzone #mgwv #f4f #free #teamsharis #tfb_cats #followback ★#follow #sougofollow ★#officialtfbjp #tfr #tfbs #siguemeytesigo ✈,356.0,6.467152104183562e+17,es,,Eliel ,EricDavidCR,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,bogota,2754.0
2315,Wed Sep 23 15:58:16 +0000 2015,✈ #teamrt2eat #teamfree #tto #muzikkzone #mgwv #f4f #free #teamsharis #tfb_cats #followback ★#follow #sougofollow ★#officialtfbjp #tfr #tfbs #siguemeytesigo ✈,356.0,6.467152125323346e+17,es,,Eliel ,EricDavidCR,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,bogota,2754.0
2316,Wed Sep 23 15:58:17 +0000 2015,la verdad es un elemento que permite a los profesionales de los medios de comunicación convertirse en promotores de la paz. juan pablo ii. comunicación digital,5085.0,6.467152170873037e+17,es,,fchague,fchague,dimite el presidente de   tras el escándalo de la manipulación ,madrid,4948.0
2317,Wed Sep 23 15:58:17 +0000 2015,cuenta no oficial de profesionales simpatizantes con el partido político progresista ciudadanos. ciudadanosprofesionales@gmail.com,25844.0,6.467152176410092e+17,es,,Cs Profesionales,CsProfesionales,dimite el presidente de   tras el escándalo de la manipulación ,madrid,27303.0
2318,Wed Sep 23 15:58:20 +0000 2015,información de interés nacional e internacional,745.0,6.467152273214054e+17,es,,Noti Twitt,_Noti_Tweet,dimite el presidente de   tras el escándalo de la manipulación vía ,caracas,220.0
2319,Wed Sep 23 15:58:20 +0000 2015,información de interés nacional e internacional,745.0,6.467152274137006e+17,es,,Noti Twitt,_Noti_Tweet,dimite el presidente de   tras el escándalo de la manipulación vía ,caracas,220.0
2320,Wed Sep 23 15:58:21 +0000 2015,trio operadores logísticos: ilusión y trabajo. especialistas en frío para todo el arco mediterráneo.,3062.0,6.467152308154081e+17,es,,trioperadores,trioperadores,"los inspectores de la itv: ""es imposible que detectemos un fraude como el de  "" vía ",madrid,3107.0
