,id,classification
874,6.4671451471761e+17,neg
875,6.467145149775913e+17,neg
876,6.467145155732398e+17,neg
877,6.467145169364664e+17,neg
878,6.467145180730286e+17,neg
879,6.4671452505233e+17,neg
880,6.46714525790548e+17,neg
881,6.467145320609874e+17,neg
882,6.467145342420623e+17,neg
883,6.467145372830474e+17,pos
884,6.467145515603067e+17,neg
885,6.467145580153856e+17,neg
886,6.467145676328837e+17,neg
887,6.467145787855708e+17,neg
888,6.46714585773314e+17,neg
889,6.467145889317274e+17,pos
890,6.467145892965294e+17,neg
891,6.467145940654203e+17,neg
892,6.467145970853274e+17,neg
893,6.467145985953956e+17,neg
894,6.467145995013366e+17,neg
895,6.467145996565545e+17,neg
896,6.467146009902285e+17,neg
897,6.467146024875827e+17,neg
898,6.46714611773739e+17,neg
899,6.467146120128102e+17,neg
900,6.467146123778785e+17,neg
901,6.467146143952404e+17,pos
902,6.467146151208346e+17,neg
903,6.467146156450816e+17,neg
904,6.467146205356646e+17,neg
905,6.46714628656001e+17,neg
906,6.467146319609815e+17,neg
907,6.467146318854267e+17,neg
908,6.467146371493233e+17,neg
909,6.467146387516375e+17,neg
910,6.46714651191808e+17,neg
911,6.467146525172326e+17,neg
912,6.467146540901048e+17,neg
913,6.467146551303209e+17,neg
914,6.467146565605745e+17,neg
915,6.467146570638787e+17,neg
916,6.467146585150874e+17,neg
917,6.46714658787713e+17,neg
918,6.467146601508372e+17,neg
919,6.467146628142244e+17,neg
920,6.467146649241354e+17,pos
921,6.467146706787328e+17,neg
922,6.467146711734968e+17,neg
923,6.46714672800895e+17,neg
924,6.46714674701058e+17,neg
925,6.467146775782195e+17,neg
926,6.467146834753987e+17,neg
927,6.467146903247258e+17,neg
928,6.467146959158395e+17,neg
929,6.467147018045358e+17,neg
930,6.467147023204065e+17,neg
931,6.467147039563448e+17,pos
932,6.467147071900221e+17,neg
933,6.467147090817516e+17,neg
934,6.467147091781018e+17,neg
935,6.467147108767867e+17,neg
936,6.467147111118111e+17,neg
937,6.46714712651006e+17,neg
938,6.467147141861212e+17,neg
939,6.467147157925356e+17,neg
940,6.467147163671388e+17,neg
941,6.467147175121428e+17,neg
942,6.467147179695104e+17,neg
943,6.46714719143768e+17,neg
944,6.467147191816233e+17,neg
945,6.467147206201221e+17,neg
946,6.467147221888492e+17,neg
947,6.467147240594924e+17,neg
948,6.467147260265759e+17,neg
949,6.467147277001482e+17,neg
950,6.46714729822421e+17,neg
951,6.467147310640046e+17,neg
952,6.467147326620017e+17,neg
953,6.467147342474117e+17,neg
954,6.467147357993533e+17,neg
955,6.46714737665794e+17,neg
956,6.467147394022113e+17,neg
957,6.467147417678643e+17,neg
958,6.467147434330071e+17,neg
959,6.467147450897121e+17,neg
960,6.467147469981327e+17,neg
961,6.467147488603668e+17,neg
962,6.467147505759068e+17,neg
963,6.467147522956657e+17,neg
964,6.46714757215617e+17,pos
965,6.467147590233375e+17,neg
966,6.467147600550011e+17,neg
967,6.467147661997548e+17,neg
968,6.467147737368207e+17,neg
969,6.46714778501673e+17,neg
970,6.467147786988175e+17,neg
971,6.467147812740997e+17,pos
972,6.46714782758867e+17,neg
973,6.467147831278305e+17,neg
974,6.46714785443156e+17,neg
975,6.467148031640207e+17,neg
976,6.467148110745272e+17,neg
977,6.46714829273727e+17,pos
978,6.467148357035909e+17,pos
979,6.467148640569262e+17,neg
980,6.467148708769341e+17,neg
981,6.46714894679679e+17,pos
982,6.467149025648558e+17,neg
983,6.467149097287025e+17,neg
984,6.46714910580183e+17,neg
985,6.467149144976507e+17,neg
986,6.467149176224072e+17,neg
987,6.46714918377427e+17,neg
988,6.467149192122163e+17,pos
989,6.467149201558118e+17,neg
990,6.467149240774615e+17,neg
991,6.467149249708646e+17,neg
992,6.467149250295276e+17,neg
993,6.467149271602954e+17,neg
994,6.467149273112699e+17,neg
995,6.46714929857196e+17,neg
996,6.467149300669112e+17,neg
997,6.467149356412846e+17,neg
998,6.467149357543629e+17,neg
999,6.467149413579776e+17,neg
1000,6.467149416976876e+17,neg
1001,6.467149482534543e+17,neg
1002,6.467149548804096e+17,neg
1003,6.467149553753498e+17,neg
1004,6.46714957397037e+17,neg
1005,6.467149577367675e+17,neg
1006,6.467149612054405e+17,neg
1007,6.467149611341292e+17,neg
1008,6.467149638059008e+17,neg
1009,6.467149641877381e+17,neg
1010,6.467149643763261e+17,neg
1011,6.467149665321861e+17,neg
1012,6.467149694430331e+17,neg
1013,6.46714971284353e+17,neg
1014,6.467149715988849e+17,neg
1015,6.467149735283057e+17,neg
1016,6.46714975994581e+17,neg
1017,6.467149794715935e+17,neg
1018,6.4671498130031e+17,neg
1019,6.467149846348431e+17,neg
1020,6.467149870675231e+17,neg
1021,6.467149893618237e+17,neg
1022,6.467149922768691e+17,neg
1023,6.467149939755622e+17,neg
1024,6.467149940720067e+17,neg
1025,6.467149954686894e+17,neg
1026,6.467149980062802e+17,neg
1027,6.467149983250227e+17,neg
1028,6.467150004892754e+17,neg
1029,6.467150045032612e+17,neg
1030,6.467150072211415e+17,neg
1031,6.467150098929459e+17,neg
1032,6.467150140117524e+17,neg
1033,6.467150166667059e+17,neg
1034,6.46715016608002e+17,neg
1035,6.467150174007501e+17,neg
1036,6.467150206177116e+17,neg
1037,6.467150244429455e+17,neg
1038,6.467150282933535e+17,neg
1039,6.46715029715202e+17,neg
1040,6.467150304282542e+17,neg
1041,6.467150359522509e+17,neg
1042,6.46715037453697e+17,neg
1043,6.46715038422569e+17,neg
1044,6.467150398527939e+17,neg
1045,6.467150424323113e+17,neg
1046,6.467150424365097e+17,neg
1047,6.4671504585907e+17,neg
1048,6.46715046186328e+17,pos
1049,6.467150490425754e+17,neg
1050,6.467150525364019e+17,neg
1051,6.467150558331535e+17,neg
1052,6.467150576828006e+17,neg
1053,6.467150634206454e+17,neg
1054,6.467150681645138e+17,neg
1055,6.467150736212009e+17,neg
1056,6.467150773081006e+17,neg
1057,6.467150804578468e+17,neg
1058,6.467150811751342e+17,neg
1059,6.467150850590597e+17,neg
1060,6.46715085889536e+17,neg
1061,6.467150858098401e+17,neg
1062,6.467150957922263e+17,neg
1063,6.467150969247498e+17,neg
1064,6.467150971092705e+17,neg
1065,6.467151069784965e+17,neg
1066,6.467151078005187e+17,neg
1067,6.467151154888499e+17,neg
1068,6.467151176026317e+17,neg
1069,6.4671512135245e+17,neg
1070,6.467151213020406e+17,neg
1071,6.467151232104161e+17,neg
1072,6.467151250181693e+17,neg
1073,6.467151257858703e+17,neg
1074,6.467151245736714e+17,neg
1075,6.467151262135132e+17,neg
1076,6.467151270104269e+17,neg
1077,6.467151283442401e+17,neg
1078,6.467151287552573e+17,neg
1079,6.467151304246559e+17,pos
1080,6.467151305336422e+17,neg
1081,6.467151324839936e+17,neg
1082,6.467151344679649e+17,neg
1083,6.467151359694971e+17,neg
1084,6.467151378695045e+17,neg
1085,6.467151381842043e+17,neg
1086,6.467151398282486e+17,neg
1087,6.467151404491571e+17,neg
1088,6.467151416318403e+17,neg
1089,6.467151517946143e+17,neg
1090,6.467151530151567e+17,neg
1091,6.467151531578696e+17,pos
1092,6.467151550787789e+17,neg
1093,6.467151579268383e+17,neg
1094,6.46715165669503e+17,pos
1095,6.467151713317028e+17,neg
1096,6.467151731226092e+17,neg
1097,6.467151727913247e+17,neg
1098,6.46715174611583e+17,neg
1099,6.467151749513216e+17,neg
1100,6.467151754800005e+17,neg
1101,6.467151767004119e+17,neg
1102,6.467151785207194e+17,neg
1103,6.467151800140268e+17,neg
1104,6.467151802529915e+17,neg
1105,6.46715182006145e+17,neg
1106,6.467151836838625e+17,neg
1107,6.467151937041244e+17,neg
1108,6.467151940564419e+17,neg
1109,6.467151958515671e+17,neg
1110,6.467151958181765e+17,neg
1111,6.467151977557524e+17,neg
1112,6.467151994922189e+17,neg
1113,6.467152016732365e+17,neg
1114,6.467152031119483e+17,neg
1115,6.46715205032915e+17,neg
1116,6.467152066603254e+17,neg
1117,6.467152104183562e+17,neg
1118,6.467152125323346e+17,neg
1119,6.467152170873037e+17,neg
1120,6.467152176410092e+17,neg
1121,6.467152273214054e+17,neg
1122,6.467152274137006e+17,neg
1123,6.467152308154081e+17,pos
1124,6.467152440525292e+17,neg
1125,6.467152476973548e+17,neg
1126,6.467152592652247e+17,neg
1127,6.467152713910026e+17,neg
1128,6.467152743437476e+17,neg
1129,6.46715277309182e+17,neg
1130,6.467152774433628e+17,neg
1131,6.467152935327089e+17,neg
1132,6.467152975089459e+17,neg
1133,6.467153091187671e+17,neg
1134,6.46715310817448e+17,neg
1135,6.467153177589842e+17,neg
1136,6.467153192397128e+17,neg
1137,6.467153195961385e+17,neg
1138,6.467153286182134e+17,neg
1139,6.467153423250842e+17,neg
1140,6.467153435079557e+17,neg
1141,6.467153489058898e+17,neg
1142,6.46715358104191e+17,neg
1143,6.467153593582838e+17,neg
1144,6.467153594841006e+17,neg
1145,6.467153648610632e+17,neg
1146,6.467153658592625e+17,neg
1147,6.467153687828726e+17,neg
1148,6.467153705696461e+17,neg
1149,6.467153752209777e+17,neg
1150,6.467153769490514e+17,neg
1151,6.467153850943857e+17,neg
1152,6.467154004706632e+17,neg
1153,6.467154135402865e+17,neg
1154,6.467154152766177e+17,neg
1155,6.467154161951662e+17,neg
1156,6.467154237365084e+17,neg
1157,6.467154259300844e+17,neg
1158,6.467154301915668e+17,neg
1159,6.467154309591245e+17,neg
1160,6.467154331359437e+17,neg
1161,6.467154339917128e+17,neg
1162,6.467154424598979e+17,neg
1163,6.467154431267963e+17,neg
1164,6.467154490868859e+17,pos
1165,6.467154487555113e+17,neg
1166,6.467154532057088e+17,neg
1167,6.467154540654797e+17,neg
1168,6.46715461720277e+17,neg
1169,6.46715463129432e+17,neg
1170,6.467154707630039e+17,neg
1171,6.467154956521349e+17,pos
1172,6.46715499926057e+17,neg
1173,6.467155041580483e+17,neg
1174,6.467155141321523e+17,neg
1175,6.467155160154112e+17,neg
1176,6.467155179447706e+17,neg
1177,6.467155185865892e+17,neg
1178,6.467155204571587e+17,neg
1179,6.467155214344233e+17,neg
1180,6.467155239510303e+17,neg
1181,6.467155272981873e+17,neg
1182,6.467155466127974e+17,neg
1183,6.467155467177165e+17,neg
1184,6.467155485633413e+17,neg
1185,6.467155487434998e+17,neg
1186,6.467155543639122e+17,neg
1187,6.467155561338634e+17,neg
1188,6.467155661416448e+17,neg
1189,6.467155881322783e+17,neg
1190,6.467156015122022e+17,neg
1191,6.467156116413071e+17,pos
1192,6.467156146361672e+17,neg
1193,6.467156150051758e+17,neg
1194,6.467156195770655e+17,neg
1195,6.467156318622188e+17,neg
1196,6.46715644902273e+17,neg
1197,6.467104102723338e+17,neg
1198,6.46710414655533e+17,neg
1199,6.467104159808922e+17,neg
1200,6.467104145924792e+17,neg
1201,6.467104168238408e+17,neg
1202,6.467104220205793e+17,neg
1203,6.467104261100257e+17,neg
1204,6.467104265086362e+17,neg
1205,6.467104313027297e+17,neg
1206,6.467104357989089e+17,neg
1207,6.467104424384512e+17,neg
1208,6.467104429627802e+17,neg
1209,6.4671044854972e+17,neg
1210,6.467104535449723e+17,neg
1211,6.467104535953121e+17,neg
1212,6.467104594044232e+17,neg
1213,6.467104609690419e+17,neg
1214,6.46710462344663e+17,neg
1215,6.467104641315308e+17,neg
1216,6.467104693617009e+17,neg
1217,6.467104714170122e+17,neg
1218,6.467104722934866e+17,neg
1219,6.467104770792202e+17,neg
1220,6.467104789121434e+17,pos
1221,6.467104785683333e+17,neg
1222,6.467104843143578e+17,neg
1223,6.467104854302392e+17,neg
1224,6.467104856735048e+17,neg
1225,6.467104870827336e+17,neg
1226,6.467104886472663e+17,neg
1227,6.467104918096404e+17,neg
1228,6.467104948882022e+17,neg
1229,6.467105020185395e+17,neg
1230,6.467105059780895e+17,neg
1231,6.467105085365002e+17,neg
1232,6.46710511828992e+17,neg
1233,6.467105132971745e+17,neg
1234,6.467105153019044e+17,neg
1235,6.467105203518218e+17,neg
1236,6.467105229734543e+17,neg
1237,6.46710524902699e+17,neg
1238,6.467105276626862e+17,neg
1239,6.467105321211044e+17,neg
1240,6.467105359506145e+17,neg
1241,6.467105367349658e+17,neg
1242,6.46710537380696e+17,neg
1243,6.467105405726966e+17,neg
1244,6.467105427872154e+17,neg
1245,6.467105486088684e+17,neg
1246,6.467105486090035e+17,neg
1247,6.467107523725189e+17,neg
1248,6.467107522884895e+17,neg
1249,6.467107534964695e+17,neg
1250,6.467107530014761e+17,neg
1251,6.467107568182886e+17,neg
1252,6.467107565499023e+17,neg
1253,6.467107632565494e+17,neg
1254,6.467107746903572e+17,neg
1255,6.467107756131e+17,neg
1256,6.467107785783378e+17,neg
1257,6.467107831334175e+17,neg
1258,6.467107857422377e+17,neg
1259,6.467107873989878e+17,neg
1260,6.467107934472151e+17,neg
1261,6.467107993569812e+17,neg
1262,6.467108017728676e+17,neg
1263,6.467108040545853e+17,neg
1264,6.467108076617114e+17,neg
1265,6.467108090751222e+17,neg
1266,6.467108122210468e+17,neg
1267,6.467108148968448e+17,neg
1268,6.467108227779748e+17,neg
1269,6.467108329239593e+17,neg
1270,6.467108338005811e+17,neg
1271,6.467108340103291e+17,neg
1272,6.467108357635154e+17,neg
1273,6.467108364807496e+17,pos
1274,6.467108391147643e+17,neg
1275,6.467108408723005e+17,neg
1276,6.467108479563244e+17,neg
1277,6.467108500493394e+17,neg
1278,6.467108552754463e+17,neg
1279,6.467108560556564e+17,pos
1280,6.467108572299756e+17,neg
1281,6.467108614117089e+17,neg
1282,6.467108654970593e+17,neg
1283,6.467108688355697e+17,neg
1284,6.467108810746798e+17,neg
1285,6.467108864894198e+17,neg
1286,6.467108879238717e+17,neg
1287,6.467108914136678e+17,neg
1288,6.467108936911708e+17,neg
1289,6.467108964636058e+17,neg
1290,6.467108970884219e+17,neg
1291,6.467108999237919e+17,neg
1292,6.467109023230484e+17,neg
1293,6.467109059594117e+17,neg
1294,6.467109110598205e+17,neg
1295,6.467109141340488e+17,neg
1296,6.467109153546199e+17,neg
1297,6.467109201278812e+17,neg
1298,6.467109232650936e+17,neg
1299,6.467109304289567e+17,neg
1300,6.4671093795772e+17,neg
1301,6.467109398117499e+17,pos
1302,6.46710949722882e+17,pos
1303,6.467109502177075e+17,neg
1304,6.467109523945144e+17,neg
1305,6.467109544413102e+17,neg
1306,6.467109577172132e+17,neg
1307,6.467109614835507e+17,neg
1308,6.467109631151677e+17,neg
1309,6.467109675359764e+17,neg
1310,6.467109693101834e+17,neg
1311,6.467109708159427e+17,neg
1312,6.467109738568049e+17,neg
1313,6.467109745865769e+17,neg
1314,6.467109773591265e+17,neg
1315,6.467109775058493e+17,neg
1316,6.467109775813509e+17,neg
1317,6.467109793932861e+17,neg
1318,6.467109812555407e+17,neg
1319,6.467109825559101e+17,pos
1320,6.467109827570811e+17,neg
1321,6.467109851562271e+17,neg
1322,6.467109873582326e+17,neg
1323,6.467109896399708e+17,neg
1324,6.467109907556311e+17,neg
1325,6.467109923076588e+17,neg
1326,6.467109950380442e+17,neg
1327,6.467109968373391e+17,neg
1328,6.46710997214847e+17,neg
1329,6.467110025122324e+17,neg
1330,6.467110045675889e+17,neg
1331,6.467110075496243e+17,neg
1332,6.467110089799066e+17,neg
1333,6.467110137446031e+17,neg
1334,6.467110184633303e+17,neg
1335,6.467110197424988e+17,neg
1336,6.467110209254031e+17,pos
1337,6.467110236473549e+17,neg
1338,6.467110285043999e+17,neg
1339,6.467110375766753e+17,neg
1340,6.467110430334648e+17,neg
1341,6.467110429412884e+17,neg
1342,6.467110452732027e+17,pos
1343,6.467110457932513e+17,neg
1344,6.467110485321974e+17,neg
1345,6.467110530788229e+17,neg
1346,6.46711056597848e+17,neg
1347,6.467110582545572e+17,neg
1348,6.467110618575749e+17,neg
1349,6.467110631702897e+17,neg
1350,6.46711068249559e+17,neg
1351,6.46711070766166e+17,neg
1352,6.467110713533399e+17,neg
1353,6.467110733121454e+17,neg
1354,6.467110734966907e+17,neg
1355,6.467110739160965e+17,pos
1356,6.46711075459629e+17,neg
1357,6.467110787940844e+17,neg
1358,6.46711078894764e+17,neg
1359,6.467110792554332e+17,neg
1360,6.467110834918482e+17,neg
1361,6.467110839656817e+17,neg
1362,6.467110845822362e+17,neg
1363,6.467110888100332e+17,neg
1364,6.467110931219374e+17,neg
1365,6.467110949169889e+17,neg
1366,6.46711096506626e+17,neg
1367,6.467110978655805e+17,neg
1368,6.467110992916685e+17,neg
1369,6.467111017412485e+17,neg
1370,6.467111036580618e+17,neg
1371,6.46711104563839e+17,neg
1372,6.467111078983721e+17,neg
1373,6.467111104317153e+17,neg
1374,6.467111116062515e+17,neg
1375,6.467111153432371e+17,neg
1376,6.467111214585405e+17,neg
1377,6.467111264917299e+17,neg
1378,6.467111274731315e+17,neg
1379,6.467111285594522e+17,neg
1380,6.467111299561923e+17,neg
1381,6.467111300442972e+17,neg
1382,6.467111319568753e+17,neg
1383,6.467111399974707e+17,neg
1384,6.467111401526845e+17,neg
1385,6.46711139837997e+17,neg
1386,6.467111445901517e+17,neg
1387,6.467111485706568e+17,neg
1388,6.46711150617346e+17,neg
1389,6.467111584145777e+17,neg
1390,6.467111590059704e+17,neg
1391,6.467111608808038e+17,neg
1392,6.467111620090552e+17,neg
1393,6.467111634770698e+17,neg
1394,6.467111665682964e+17,neg
1395,6.46711171437826e+17,neg
1396,6.467111733252628e+17,neg
1397,6.467111741894574e+17,neg
1398,6.467111786227343e+17,neg
1399,6.467111793650934e+17,neg
1400,6.467111809001964e+17,neg
1401,6.467111858201518e+17,neg
1402,6.467111887561073e+17,neg
1403,6.467111896034918e+17,neg
1404,6.467111930596106e+17,neg
1405,6.467111945316966e+17,neg
1406,6.467111989021614e+17,neg
1407,6.467112008357478e+17,neg
1408,6.467112050383954e+17,neg
1409,6.467112087127941e+17,neg
1410,6.46711210662998e+17,neg
1411,6.467112123029545e+17,neg
1412,6.467112133976392e+17,neg
1413,6.467112175038628e+17,neg
1414,6.467112211319357e+17,neg
1415,6.46711224990765e+17,neg
1416,6.467112304307528e+17,neg
1417,6.467112312192819e+17,neg
1418,6.467112334170972e+17,neg
1419,6.467112347174625e+17,neg
1420,6.467112345914819e+17,neg
1421,6.467112357910282e+17,neg
1422,6.467112402538127e+17,neg
1423,6.467112467130327e+17,neg
1424,6.467112470067487e+17,neg
1425,6.467112466627994e+17,neg
1426,6.467112504375378e+17,neg
1427,6.467112588849275e+17,neg
1428,6.467112589352223e+17,pos
1429,6.467112664094843e+17,neg
1430,6.467112726925435e+17,neg
1431,6.4671127787264e+17,neg
1432,6.467112789295145e+17,neg
1433,6.467112824443167e+17,neg
1434,6.467112853971313e+17,neg
1435,6.467112856866202e+17,neg
1436,6.467112972585574e+17,neg
1437,6.467113079709655e+17,pos
1438,6.467113086796431e+17,neg
1439,6.467113201511096e+17,neg
1440,6.467113253312102e+17,neg
1441,6.46711326866174e+17,neg
1442,6.467113335099269e+17,neg
1443,6.467113336191386e+17,neg
1444,6.46711336043352e+17,neg
1445,6.467113385432801e+17,pos
1446,6.46711338807468e+17,neg
1447,6.467113405773701e+17,neg
1448,6.467113477076419e+17,neg
1449,6.467113478083052e+17,neg
1450,6.46711360160555e+17,neg
1451,6.467113605967626e+17,neg
1452,6.467113665820713e+17,neg
1453,6.467113782757663e+17,neg
1454,6.467113843239608e+17,neg
1455,6.467113913662218e+17,neg
1456,6.46711394524627e+17,neg
1457,6.467114006398075e+17,neg
1458,6.46711407799464e+17,neg
1459,6.467114107816346e+17,pos
1460,6.467114134491996e+17,neg
1461,6.467114194386534e+17,neg
1462,6.46711420474626e+17,neg
1463,6.467114263802511e+17,neg
1464,6.467114341733827e+17,neg
1465,6.46711437969064e+17,neg
1466,6.46711447930581e+17,neg
1467,6.467114500822794e+17,neg
1468,6.467114539829862e+17,neg
1469,6.467114622710415e+17,neg
1470,6.467114625855693e+17,neg
1471,6.467114677864407e+17,neg
1472,6.467114797023887e+17,neg
1473,6.467114824624333e+17,pos
1474,6.467114885693399e+17,neg
1475,6.467114885441782e+17,neg
1476,6.46711490355925e+17,neg
1477,6.46711497662464e+17,neg
1478,6.467115004641935e+17,neg
1479,6.467115146493952e+17,neg
1480,6.467115164949586e+17,neg
1481,6.467115164906537e+17,neg
1482,6.467115191332045e+17,neg
1483,6.467115217503109e+17,neg
1484,6.467115259530158e+17,neg
1485,6.467115266114888e+17,neg
1486,6.467115286752174e+17,pos
1487,6.467115295769068e+17,neg
1488,6.467115308100526e+17,neg
1489,6.467115307554816e+17,neg
1490,6.46711537084801e+17,neg
1491,6.467115405157622e+17,neg
1492,6.467115434432922e+17,neg
1493,6.467115450706862e+17,neg
1494,6.467115510810911e+17,neg
1495,6.467115552880067e+17,neg
1496,6.467115577458033e+17,neg
1497,6.467115660170076e+17,neg
1498,6.46711567212417e+17,neg
1499,6.467115698423153e+17,neg
1500,6.467115729585889e+17,neg
1501,6.467115796568842e+17,neg
1502,6.467115808270623e+17,neg
1503,6.467115885572219e+17,neg
1504,6.467115899539005e+17,pos
1505,6.467115973317796e+17,neg
1506,6.467115979817984e+17,neg
1507,6.467115998189158e+17,neg
1508,6.467116017692795e+17,neg
1509,6.467116035014697e+17,neg
1510,6.467116030360617e+17,neg
1511,6.46711603677696e+17,neg
1512,6.467116109128294e+17,neg
1513,6.467116127835095e+17,neg
1514,6.467116146918687e+17,neg
1515,6.467116179216753e+17,pos
1516,6.467116197124874e+17,pos
1517,6.467116220404695e+17,neg
1518,6.467116247457751e+17,neg
1519,6.467116257480581e+17,neg
1520,6.467116258445599e+17,neg
1521,6.467116338179645e+17,neg
1522,6.46711634577068e+17,neg
1523,6.467116344848507e+17,neg
1524,6.467116384106619e+17,neg
1525,6.467116393544376e+17,neg
1526,6.467116398871224e+17,neg
1527,6.467116445847183e+17,neg
1528,6.46711646958678e+17,neg
1529,6.467116472564449e+17,neg
1530,6.467116495759606e+17,neg
1531,6.467116557876634e+17,neg
1532,6.467116557793403e+17,pos
1533,6.467116621631365e+17,neg
1534,6.467116636437627e+17,neg
1535,6.467116667517665e+17,neg
1536,6.467116695156613e+17,neg
1537,6.467116755094364e+17,neg
1538,6.467116766125179e+17,neg
1539,6.467116811130634e+17,neg
1540,6.467116836212244e+17,neg
1541,6.467116947779707e+17,neg
1542,6.467116947024118e+17,neg
1543,6.467116978524037e+17,neg
1544,6.467117009855447e+17,neg
1545,6.467117020216484e+17,neg
1546,6.467117027848397e+17,neg
1547,6.467117077257748e+17,neg
1548,6.467117103052882e+17,neg
1549,6.467117123898368e+17,neg
1550,6.467117144451359e+17,neg
1551,6.467117219738214e+17,neg
1552,6.467117268434084e+17,neg
1553,6.467117281939784e+17,neg
1554,6.467117319898399e+17,neg
1555,6.46711734930006e+17,neg
1556,6.467117355592786e+17,neg
1557,6.46711735815041e+17,neg
1558,6.467117377737441e+17,neg
1559,6.46711739464024e+17,neg
1560,6.467117421567959e+17,neg
1561,6.46711749362643e+17,neg
1562,6.467117512543519e+17,pos
1563,6.467117549452042e+17,neg
1564,6.467117555953787e+17,neg
1565,6.467117571765985e+17,neg
1566,6.467117587872317e+17,neg
1567,6.467117606033777e+17,neg
1568,6.46711762260095e+17,neg
1569,6.467117642314506e+17,neg
1570,6.467117660014141e+17,neg
1571,6.46711766433534e+17,neg
1572,6.467117660728484e+17,neg
1573,6.46711767997911e+17,neg
1574,6.467117702250988e+17,neg
1575,6.467117727416812e+17,neg
1576,6.467117734547251e+17,neg
1577,6.467117752373043e+17,neg
1578,6.467117753337364e+17,neg
1579,6.467117770156728e+17,neg
1580,6.467117793267548e+17,neg
1581,6.467117805388882e+17,neg
1582,6.467117822291722e+17,neg
1583,6.46711783948841e+17,neg
1584,6.467117855552799e+17,neg
1585,6.467117859621028e+17,neg
1586,6.467117895818281e+17,neg
1587,6.467117956593746e+17,neg
1588,6.467118043457372e+17,pos
1589,6.467118084227686e+17,neg
1590,6.467118117991711e+17,pos
1591,6.467118338024489e+17,neg
1592,6.467118356227973e+17,neg
1593,6.467118360085791e+17,neg
1594,6.467118361386762e+17,neg
1595,6.467118398128824e+17,neg
1596,6.467118406642401e+17,neg
1597,6.467118436757504e+17,neg
1598,6.467118463726838e+17,neg
1599,6.467118521356165e+17,neg
1600,6.467118545264108e+17,neg
1601,6.46711857122775e+17,pos
1602,6.467118595805512e+17,neg
1603,6.467118600419246e+17,neg
1604,6.467118605957038e+17,neg
1605,6.467118809085829e+17,neg
1606,6.467118852496876e+17,neg
1607,6.467118975641477e+17,neg
1608,6.467119049460941e+17,neg
1609,6.467119052481126e+17,neg
1610,6.467119049796731e+17,neg
1611,6.467119069971784e+17,neg
1612,6.467119142786007e+17,pos
1613,6.467119143959265e+17,neg
1614,6.467119183763005e+17,pos
1615,6.467119194542162e+17,neg
1616,6.467119223482982e+17,neg
1617,6.467119230278083e+17,neg
1618,6.467119234640118e+17,neg
1619,6.467119252172308e+17,neg
1620,6.467119261483459e+17,neg
1621,6.467119271465697e+17,neg
1622,6.4671192819934e+17,neg
1623,6.467119292395725e+17,neg
1624,6.467119322050273e+17,neg
1625,6.46711935862358e+17,neg
1626,6.467119391674204e+17,neg
1627,6.467119406859551e+17,pos
1628,6.467119458279752e+17,neg
1629,6.467119474763817e+17,neg
1630,6.467119496658248e+17,neg
1631,6.46711950336856e+17,neg
1632,6.467119585702953e+17,neg
1633,6.467119594386678e+17,neg
1634,6.467119613260882e+17,neg
1635,6.467119700207698e+17,neg
1636,6.467119727470838e+17,neg
1637,6.467119734559949e+17,neg
1638,6.467119751252582e+17,neg
1639,6.467119816431821e+17,neg
1640,6.46711986512769e+17,neg
1641,6.46711991701078e+17,neg
1642,6.467119973298708e+17,neg
1643,6.467120016207667e+17,neg
1644,6.467120048250798e+17,pos
1645,6.467120062470881e+17,neg
1646,6.467120072159846e+17,neg
1647,6.467120071445504e+17,neg
1648,6.46712009078104e+17,neg
1649,6.467120102357074e+17,neg
1650,6.467120111502459e+17,neg
1651,6.46712013016535e+17,neg
1652,6.467120155247698e+17,neg
1653,6.467120160911073e+17,neg
1654,6.467120185152922e+17,neg
1655,6.467120199749509e+17,neg
1656,6.467120219085046e+17,neg
1657,6.467120219504271e+17,neg
1658,6.467120229612913e+17,neg
1659,6.467120257337303e+17,neg
1660,6.467120264342692e+17,neg
1661,6.467120278645473e+17,neg
1662,6.467120304103752e+17,neg
1663,6.46712033304449e+17,neg
1664,6.46712033770111e+17,neg
1665,6.467120384214794e+17,neg
1666,6.467120440125768e+17,neg
1667,6.467120491378811e+17,neg
1668,6.467120554000384e+17,neg
1669,6.467120633985761e+17,neg
1670,6.467120659906519e+17,neg
1671,6.467120767531786e+17,neg
1672,6.467120822017393e+17,neg
1673,6.467120854900449e+17,neg
1674,6.467120962778563e+17,neg
1675,6.467120983035781e+17,neg
1676,6.467121012563436e+17,neg
1677,6.4671210191906e+17,neg
1678,6.467121024686449e+17,neg
1679,6.467121035631903e+17,neg
1680,6.467121054715986e+17,neg
1681,6.467121201223148e+17,neg
1682,6.467121212128584e+17,neg
1683,6.467121243795415e+17,neg
1684,6.467121261704643e+17,neg
1685,6.467121288549908e+17,neg
1686,6.467121352134451e+17,neg
1687,6.467121422222582e+17,neg
1688,6.467121480899338e+17,neg
1689,6.46712151101567e+17,neg
1690,6.467121521375519e+17,neg
1691,6.467121592216453e+17,neg
1692,6.467121630720164e+17,neg
1693,6.467121658906583e+17,neg
1694,6.467121664232694e+17,neg
1695,6.467121682101658e+17,neg
1696,6.467121682058404e+17,neg
1697,6.467121716956201e+17,neg
1698,6.467121717165834e+17,neg
1699,6.467121751557693e+17,neg
1700,6.467121792411648e+17,neg
1701,6.467121806671176e+17,neg
1702,6.46712183884116e+17,neg
1703,6.467121962908754e+17,neg
