id,created_at,name,screen_name,verified,followers_count,friends_count,text,description,lang,time_zone,location
646714544694259712,Wed Sep 23 15:55:37 +0000 2015,Noticia y opinión,noticiayopinion,False,21187,17251,renunció el presidente de volkswagen tras escándalo http://t.co/ugrt6bdvqw,noticias y opinión de venezuela y el mundo.,es,caracas,NULL
646714545155739648,Wed Sep 23 15:55:37 +0000 2015,Mati Arrieta,MatiArr,False,121,258,rt @lanacion: [último] renunció el presidente de volkswagen  tras el escándalo por emisiones de gases http://t.co/qqtusumctx http://t.co/v3…,nunca me metí en problemas no quedé en ninguna historia no sé de glorias ni penas me iré sin pena ni gloria.  estudiante de periodismo vendedor podersa s.a.,es,buenos aires,NULL
646714551560306688,Wed Sep 23 15:55:39 +0000 2015, Joan               ,JoanRD_,False,4343,2239,(#joanrd_) dimite el consejero delegado de volkswagen por el escándalo de las emisiones: barcelona. (redacción... http://t.co/axcmakhxdl,soy ese error el que te gustó tanto que aunque jures que no  lo volverías a cometer,es,caracas,NULL
646714552114094080,Wed Sep 23 15:55:39 +0000 2015,Victor Arancibia B.,varancib,False,2355,2435,rt @miguelvelarde: renuncia martin winterkorn  ceo de volkswagen  por escándalo sobre engaño en emisiones. #ultimahora,lector  fotógrafo aficionado con ganas de ser profesional y pescador con mosca. centro derecha. creo en debatir con argumentos. si me insultan  bloqueo.,es,atlantic time (canada),NULL
646714554181910529,Wed Sep 23 15:55:39 +0000 2015,Nacho Leon,nacholeonnah,False,55,122,rt @eldiarioes: dimite el presidente de volkswagen por el escándalo de la manipulación de emisiones http://t.co/waodskyuyb http://t.co/zzqw…,NULL,es,NULL,NULL
646714558015385600,Wed Sep 23 15:55:40 +0000 2015,Noticias España,NoticiasEspana7,False,554,39,#noticias #españa dimite el presidente de volkswagen tras el escándalo de la manipulación http://t.co/dqxhe9a0m1,NULL,es,NULL,NULL
646714559517097984,Wed Sep 23 15:55:41 +0000 2015,roberto diaz garcia,robertodicia,False,341,809,rt @elmostrador: [mercados] tras admitir fraude  #volkswagen prepara el bolsillo para lo peor y escándalo aterriza en #chile. http://t.co/v…,periodista freelance,es,NULL,NULL
646714559961501696,Wed Sep 23 15:55:41 +0000 2015,Notifides,Notifides,False,2077,200,escándalo de volkswagen: renunció el ceo  martin winterkorn http://t.co/vccf86uhnf,twitter oficial del noticiero notifides  donde damos la información respetando la dignidad humana  siempre balanceando la noticia sin plegarnos con nadie.,es,NULL,NULL
646714560473362432,Wed Sep 23 15:55:41 +0000 2015,Nieves Concostrina,NConcostrina,False,22131,423,rt @isaiaslafuente: dimite el presidente de volskwagen. no creo que nos haya escuchado en @laventana :)) https://t.co/zcbhy9jjf2,periodista,es,madrid,NULL
646714567632883712,Wed Sep 23 15:55:42 +0000 2015,UN TAAL DILEMA,02dilemaRD,False,388,67,dimite el consejero delegado de volkswagen por el escándalo de las emisiones: barcelona. (redacción).- el escándalo de las emisiones ...,artista  rap dominicano. problema klk¡,es,alaska,NULL
646714569054883841,Wed Sep 23 15:55:43 +0000 2015,Luis Azuara Grande,Luis_R34,False,132,211,rt @la_ser: última hora | dimite el presidente de volkswagen tras el escándalo por trucar coches http://t.co/zpwyao7zc9,estudiante de ingenieria eléctrica en la uc3m (leganes)...nürburgring nordschlife...nismo r34 skyline gt-r z-tune...,es,madrid,NULL
646714569407209477,Wed Sep 23 15:55:43 +0000 2015,Rosa Karina Carvalho,RosaKarina,False,67,73,rt @blogdopim: ceo da volkswagen renuncia após escândalo de fraude. dilma  não. governo prefere maquiar a fraude: http://t.co/6l4dk9vih7,NULL,es,brasilia,NULL
646714573651775489,Wed Sep 23 15:55:44 +0000 2015,Fernando Garza,fer_garza23,False,63,349,rt @ntelevisa_com: #últimahora renuncia el presidente de #volkswagen,experto en kitesurfing  me gusta el reven.. y relajarme en la playita...!,es,NULL,NULL
646714576264921088,Wed Sep 23 15:55:45 +0000 2015,jose gutierrez r,igna1955,False,51,97,rt @latercera: renuncia el presidente de volkswagen por el escándalo de motores diésel http://t.co/d8y6yalx4v http://t.co/riuc3tvsnn,zurdo con conciencia azul de corazón  rock por siempre ,es,NULL,NULL
646714575832895489,Wed Sep 23 15:55:44 +0000 2015,Melquiades Barroso,melkibarroso,False,96,150,rt @mkdirecto: primera víctima del escándalo de las emisiones: el ceo de volkswagen “se quita de en medio” http://t.co/age18s3dex http://t.…,diseñador gráfico empedernido  amo la suite adobe :). aprendiendo diseño 3d.,es,NULL,NULL
646714578315964416,Wed Sep 23 15:55:45 +0000 2015,Óscar Maya,oscarmaya3,False,484,612,era lo mínimo.  https://t.co/n9sdusigm5,periodismo en la ucm. prácticas en @bernabeudigital .redactor jefe de @revista_calite . codrijo @apiedeweb,es,NULL,NULL
646714578638925826,Wed Sep 23 15:55:45 +0000 2015,nomascorruptosctgena,nomascorruptosc,False,2829,2048,rt @la_patilla: presidente de volkswagen renuncia tras escándalo de manipulación en eeuu http://t.co/ytg3eyr7sn http://t.co/dmddwuy3d1,anticorrupcion en todas sus expresiones antiuribista antichavista antiguerrerista antifarc antiauc etc.,es,NULL,NULL
646714578785570816,Wed Sep 23 15:55:45 +0000 2015,amauri valdez ,amaurii_valdez,False,5812,2883,dimite el presidente de volkswagen tras el escándalo de la manipulación http://t.co/dvmyj5kelj (#josue_tbb),♥♥ la viida tiiene un solo camiino y tu miision seria encontrarlo instegram amauris_valdez,es,santiago,NULL
646714581423886336,Wed Sep 23 15:55:46 +0000 2015,Pablo Mateu Arce,mateuarce,False,77,96,rt @andresllorente: martín winkerton  ceo de volkswagen  anuncia su dimisión http://t.co/pnrqigwl3a,economista. master en d.comercial y ventas. gestor patrimonios financieros,es,athens,NULL
646714585773314048,Wed Sep 23 15:55:47 +0000 2015,Keily Francelis,KeilyFrancelis,False,152,171,#beboybeba dimite el consejero delegado de volkswagen por el escándalo de las emisiones: barcelona. (redacción... http://t.co/iwrcom6vuh,NULL,es,NULL,NULL
646714588931727360,Wed Sep 23 15:55:48 +0000 2015,Mi otro yo,Miotroyo2parte,False,24990,17610,hay que ver el lado positivo de las cosas. gracias al escándalo de volkswagen  hemos aprendido todos cómo se escribe volkswagen.,si vota a podemos no me siga. bloqueo al primer insulto  y muchas veces incluso sin él.,es,NULL,NULL
646714589296529410,Wed Sep 23 15:55:48 +0000 2015,Keily Francelis,KeilyFrancelis,False,152,171,dimite el consejero delegado de volkswagen por el escándalo de las emisiones: barcelona. (redacción).- el escá... http://t.co/iwrcom6vuh,NULL,es,NULL,NULL
646714593578872832,Wed Sep 23 15:55:49 +0000 2015,Rosy Trejo,RosyTrejo09,False,105,464,rt @sexeniomx: #internacional: ¿quiénes hallaron el fraude en volkswagen? #vwgate http://t.co/zrxvdgwzl9 http://t.co/l26ftkfty3,NULL,es,mexico city,NULL
646714594065420288,Wed Sep 23 15:55:49 +0000 2015,#Taylor Minaya,Taylor_Minaya,False,1143,820,dimite el presidente de volkswagen tras el escándalo de la manipulación http://t.co/9rpobrfrfx (#josue_tbb),la vida sin musica no' es vida :3,es,brasilia,NULL
646714597085327360,Wed Sep 23 15:55:49 +0000 2015,Dircom Seguros,dircomseguros,False,2778,3038,dimite el consejero delegado de volkswagen por el escándalo de las emisiones http://t.co/kgqgi9fs0o,me gusta la comunicacion sobre #seguros,es,NULL,NULL
646714598746398720,Wed Sep 23 15:55:50 +0000 2015,MARISA ZUÑIGA SIMON,MARISAMARIAB,False,311,431,rt @muchachita___: schwarzenegger con gafas afflelou bebiendo schweppes en un volkswagen aparcado en auschwitz. escríbelo sin ayuda de goog…,...,es,athens,NULL
646714599245512704,Wed Sep 23 15:55:50 +0000 2015,CirlyJose,cirlyOficial,False,533,2052,rt @davosobserver: dimite el presidente ejecutivo del grupo volkswagen  martin winterkorn http://t.co/bpk5ekwyio vía @elmundoes,contador pùblico promo 27 ucat  adicto al café  keep working. no estoy de acuerdo con lo que dices  pero defenderé con mi vida tu derecho a expresarlo,es,NULL,NULL
646714598595395584,Wed Sep 23 15:55:50 +0000 2015,Car&Tecno,carandtecno,False,402,8,"winterkorn deja volkswagen ""asumo la responsabilidad de las irregularidades en los motores"" http://t.co/8u5xgmaq4o http://t.co/tuc7vyhpgx",tecnología  diseño  innovación  emociones. lo mejor del automóvil de hoy y del mañana.,es,NULL,NULL
646714599501336576,Wed Sep 23 15:55:50 +0000 2015,Formula TodoTerreno,FormulaTT4x4,False,606,157,"winterkorn deja volkswagen ""asumo la responsabilidad de las irregularidades en los motores"" http://t.co/7qm7ncss24 http://t.co/31i1rx1hng",revista especializada en el 4x4 y la aventura  editada por luike iberoamericana de revistas desde abril de 2000.,es,NULL,NULL
646714599656554496,Wed Sep 23 15:55:50 +0000 2015,autofacil,autofacil,False,17619,1933,"winterkorn deja volkswagen ""asumo la responsabilidad de las irregularidades en los motores"" http://t.co/ev1ta9v4qy http://t.co/elhr2g9hrr",la revista mensual del motor líder de ventas en españa. súbete y disfruta de la mejor información de coches en español. revista autofácil #autofacil @autofacil,es,madrid,NULL
646714600990228480,Wed Sep 23 15:55:50 +0000 2015,♕JOSE ☜Λ☞ MANUEL♕,josemanuelRD_,False,4095,1733,dimite el consejero delegado de volkswagen por el escándalo de las emisiones: barcelona. (redacción).- el escá... http://t.co/1fdiojyrdf,ig- josemanuelrd_,es,eastern time (us & canada),NULL
646714602487582720,Wed Sep 23 15:55:51 +0000 2015,Ezequiel R. ,Niino_Rosario,False,1369,642,dimite el consejero delegado de volkswagen por el escándalo de las emisiones: barcelona. (redacción).- el escándalo de las emisiones ...,NULL,es,amsterdam,NULL
646714609680949248,Wed Sep 23 15:55:52 +0000 2015,Silene Ramirez,sileneramirez,False,331,1461,rt @reuterslatam: corea del sur investigará emisiones de automóviles diésel de volkswagen http://t.co/dso0uwr0td http://t.co/snucxwcqyj,editora de reuters. cualquier opinión expresada aquí es totalmente personal.,es,santiago,NULL
646714611773739008,Wed Sep 23 15:55:53 +0000 2015,Rafael Cueto,rafa_Brazil2014,False,1852,2125,dimite el consejero delegado de volkswagen por el escándalo de las emisiones: barcelona. (redacción).- el escá... http://t.co/fysf1bpsts,soy chavista y fidelista 100%  amo mi patria y a ella le debo todo lo que soy. me gusta el futboll  la informática y las telecomunicaciones.,es,atlantic time (canada),NULL
646714612012810240,Wed Sep 23 15:55:53 +0000 2015,Ozuquepasa,ozuquepasa,False,257,254,#actualidad dimite el consejero delegado de volkswagen por el escándalo de las emisiones http://t.co/jkmtvlxsrt,titulares de noticias en tiempo real,es,madrid,NULL
646714612377878528,Wed Sep 23 15:55:53 +0000 2015,Noticia al Día,noticiaaldia,False,208979,1417,dimite presidente de volkswagen tras escándalo de manipulación en estados unidos http://t.co/znpytdhqde,¡que no te agarren desinformado! últimas noticias regionales  nacionales e internacionales; reportajes  entrevistas y eventos ¡aquí sí te escuchamos!,es,caracas,NULL
646714614395240449,Wed Sep 23 15:55:54 +0000 2015,→ QuιιτƟ!,Alejandrocotiz,False,1233,1006,#lαƈαяαƈɪєиєġuєяα dimite el presidente de volkswagen tras el escándalo de la manipulación: el... http://t.co/aij8krxt6u #mejor k #muchos,NULL,es,amsterdam,NULL
646714615120834560,Wed Sep 23 15:55:54 +0000 2015,Henrry Santanna,Henrry_Santanna,False,431,1322,dimite el presidente de volkswagen tras el escándalo de la manipulación: el presidente de volkswagen  martin w... http://t.co/64sojrmsus,soy la alegría de quien me ama  la tristeza de quien me odia y la preocupación de quien me envidia.,es,madrid,NULL
646714615645081600,Wed Sep 23 15:55:54 +0000 2015,Gabriel Escudero ,GEscudero88,False,1934,2126,dimite el consejero delegado de volkswagen por el escándalo de las emisiones: barcelona. (redacción).- el escá... http://t.co/j75jlc3oec,soy cubano y revolucionario  seguidor del deporte y la informatica,es,eastern time (us & canada),NULL
646714620535664642,Wed Sep 23 15:55:55 +0000 2015,SANDRA,saltillos,False,1246,1116,dimite el presidente de volkswagen tras el escándalo de la manipulación http://t.co/5n9kiazokq,soy del hermoso caribe mexicano estudio y trabajo  me gusta conocer amigos: sigueme y te sigo :),es,NULL,NULL
646714622989463552,Wed Sep 23 15:55:56 +0000 2015,Marcela,Marcelartok,False,142,49,rt @infobae: escándalo de volkswagen: renunció el ceo  martin winterkorn http://t.co/qezygmi0vr http://t.co/itvvguwqdw,nada te turbe  nada te espante. todo se pasa  la paciencia todo lo alcanza...,es,brasilia,NULL
646714628656001024,Wed Sep 23 15:55:57 +0000 2015,#Taylor Minaya,Taylor_Minaya,False,1143,820,dimite el presidente de volkswagen tras el escándalo de la manipulación http://t.co/pivrxpv2qo (#josue_tbb),la vida sin musica no' es vida :3,es,brasilia,NULL
646714631960981504,Wed Sep 23 15:55:58 +0000 2015,Noticias del Mundo,NotiMundo2015,False,1318,1434,dimite el consejero delegado de volkswagen por el escándalo de las emisiones: barcelona. (redacción).- el escá... http://t.co/psylhloznx,somos una fuente de noticias del mundo para que siempre estés bien informado. #tecnologia #negocios #politica #redessociales #farandula #cultura #salud #deporte,es,NULL,NULL
646714632195829760,Wed Sep 23 15:55:58 +0000 2015,Jose Francisco Arias,cristalycolores,False,7884,1452,rt @periodico7dias: dimite el presidente de volkswagen tras el escándalo de manipulación en eeuu http://t.co/bptgrgcnml http://t.co/bdburws…,medio objetivo  plural  para informar y orientar sobre actualidad noticiosa nacional/internacional; énfasis en noticias y temas especial interés d dominicanos,es,la paz,NULL
646714631885426688,Wed Sep 23 15:55:58 +0000 2015,Nivaldo Julio Machin,Xaruco,False,267,168,dimite el presidente de volkswagen tras el escándalo de la manipulación: el presidente de volkswagen  martin w... http://t.co/jpf19d3ao4,nacido en jaruco  la habana. profesor  periodista y amante de los animales. en una maestría en periodismo udla y con señal abierta  en radio sucesos,es,central time (us & canada),NULL
646714634192334852,Wed Sep 23 15:55:58 +0000 2015,Supra1BqTeam,supra1Bqteam,False,24742,24275,vw ceo steps down amid scandal: wolfsburg  germany - volkswagen ceo martin winterkorn says he is stepping down... http://t.co/n2vuji2d5s,“to unfollow me  simply don’t follow me”  #mgwv  @izeadt #thearkoftwitter #eadt,es,madrid,NULL
646714637149323264,Wed Sep 23 15:55:59 +0000 2015,Bruno Bravo,elbrunobravo,False,71,169,dimite el consejero delegado de volkswagen por el escándalo de las emisiones: barcelona. (redacción).- el escá... http://t.co/cmyrasakis,¿sabes porque nos caemos bruce?. para aprender a levantarnos  sr. wayne. buena filosofía.,es,NULL,NULL
646714638789410816,Wed Sep 23 15:55:59 +0000 2015,Adri,adripro59,False,310,249,rt @clarincom: por el engaño con los autos  renunció el presidente de volkswagen http://t.co/equgtsdkk6 http://t.co/czpg9fujsk,NULL,es,NULL,NULL
646714638751637504,Wed Sep 23 15:55:59 +0000 2015,ART Manrique Bottger,arturomanbott,False,32,87,así trucaba volkswagen los coches para 'rebajar' las emisiones http://t.co/eu9cojnfvr vía @expansioncom,soñador serial   optimista recalcitrante   sólo tengo tatuado el corazón .ceo en  finlink,es,buenos aires,NULL
646714639464689664,Wed Sep 23 15:56:00 +0000 2015,Arturo Espinosa,ArturoEspinosaT,False,135,67,el_universal_mx: renuncia el presidente de #volkswagen  martin winterkorn  tras escándalo desatado … http://t.co/kjzu2fjdu4,NULL,es,central time (us & canada),NULL
646714649401008132,Wed Sep 23 15:56:02 +0000 2015,Expresión Chihuahua,ExpresionChih,False,63,62,control de emisiones en vehículos volkswagen http://t.co/yc0bzxrclp,la verdad con mayor alcance,es,central time (us & canada),NULL
646714651191808000,Wed Sep 23 15:56:02 +0000 2015,-.-.-...---,_akashica,False,672,922,todos tenemos un #volkswagen en la cabeza... contaminando el planeta. #plop,yo soy porque nosotros somos.,es,mexico city,NULL
646714652357955584,Wed Sep 23 15:56:03 +0000 2015,Héctor Martianez,martswimmer,False,112,41,rt @danielvianar: la cotización de volkswagen repunta tras la dimisión del consejero delegado y ya se anota cerca de un 8%. http://t.co/j65…,NULL,es,madrid,NULL
646714652869697537,Wed Sep 23 15:56:03 +0000 2015,Emilio Suarez Fajard,EmilioFajard,False,555,2001,"rt @el_pais: ""me siento estafado"" http://t.co/p0jkzmjb3g los compradores de volkswagen se sienten estafados por hacerles creer que eran coc…",NULL,es,NULL,NULL
646714652517232640,Wed Sep 23 15:56:03 +0000 2015,canfali,canfali,False,279,10,dimite el consejero delegado de volkswagen por el escándalo de las emisiones: barcelona. (redacción).- el escá... http://t.co/kgg95fgmmn,noticias | news,es,madrid,NULL
646714654090104832,Wed Sep 23 15:56:03 +0000 2015,En Mi Mejor Momento ,claraaltagraci1,False,104,32,[#josedaviid13] dimite el presidente de volkswagen tras el escándalo de la manipulación: ... http://t.co/7g2bfmj7gp follow #josedaviid13,noo vivas de la apariencias siempre cambian no vivas de la mentira siempre se descubre no vivas para los demas vives para ty ...,es,athens,NULL
646714654690050048,Wed Sep 23 15:56:03 +0000 2015,ÁNGEL ¯\_(ツ)_/¯,ngelpr,False,212,225,rt @a3noticias: #últimahora dimite el presidente de volkswagen por el escándalo de las emisiones de gases http://t.co/uya88rvlks http://t.c…,estudiante de ingeniería mecánica en la epsl. amante de la cerveza  y de todo lo que tenga motor. fc,es,amsterdam,NULL
646714655130320897,Wed Sep 23 15:56:03 +0000 2015,~* Neftaly Mariñez;*,MrCorneta_x3,False,1477,1381,[ #francissantana_] dimite el presidente de volkswagen tras el escándalo de la manipulación: el presidente de ... http://t.co/tkodegrjfr,https://www.facebook.com/neftaliclen ig dimecornetax3_ 08/13/014,es,buenos aires,NULL
646714656560574464,Wed Sep 23 15:56:04 +0000 2015,losgrillos.com,losgrillosmx,False,16529,12387,fiscalía en #alemania iniciará investigación contra volkswagen - http://t.co/3ysqywdi9r,noticias políticas de veracruz y del país.,es,eastern time (us & canada),NULL
646714657063878656,Wed Sep 23 15:56:04 +0000 2015,Mario Granados,Mario_Granados_,False,3064,77,dimite el consejero delegado de volkswagen por el escándalo de las emisiones: barcelona. (redacción).- el escá... http://t.co/wjnpxa9eer,NULL,es,madrid,NULL
646714657269411840,Wed Sep 23 15:56:04 +0000 2015,Victor Manuel Figuer,FiguerVictor,False,162,154,volkswagen ceo resigns following emissions scandal http://t.co/5atrijsbz2,NULL,es,NULL,NULL
646714658515087361,Wed Sep 23 15:56:04 +0000 2015,Maria Viana,Maria_Viana_,False,3056,38,dimite el consejero delegado de volkswagen por el escándalo de las emisiones: barcelona. (redacción).- el escá... http://t.co/cd8om5042y,NULL,es,madrid,NULL
646714658787713024,Wed Sep 23 15:56:04 +0000 2015,Noticias Mercado,JulianM0191,False,1153,679,dimite el presidente de volkswagen tras el escándalo de la manipulación: el presidente de volkswagen  martin w... http://t.co/djixo3xfrj,todas las noticias - all news over the world,es,NULL,NULL
646714659618189312,Wed Sep 23 15:56:04 +0000 2015,Carlos Aquino,dircasacalora,False,3708,3471,volkswagen ceo winterkorn announces resignation http://t.co/kve83it2nm,hagamos de lo virtual una realidad automatizacion  calor y control - mexico industrial supplier -  te sigo... =),es,mountain time (us & canada),NULL
646714660150837248,Wed Sep 23 15:56:05 +0000 2015,Sandra Weber,san_weber,False,3088,294,dimite el consejero delegado de volkswagen por el escándalo de las emisiones: barcelona. (redacción).- el escá... http://t.co/lbnwj3bhea,NULL,es,madrid,NULL
646714662906556416,Wed Sep 23 15:56:05 +0000 2015,David Jauregui,Davijauregui,False,757,1485,rt @excelsior: renuncia el presidente de volkswagen tras escándalo. http://t.co/c0pyawjshg http://t.co/ub1hqcyddu,NULL,es,NULL,NULL
646714662814224384,Wed Sep 23 15:56:05 +0000 2015,#TT TrendsBarcelona®,Trends_Barcelon,False,933,93,dimite el consejero delegado de volkswagen por el escándalo de las emisiones http://t.co/ggg440apr4,NULL,es,pacific time (us & canada),NULL
646714663791517696,Wed Sep 23 15:56:05 +0000 2015,Lucia S.,luciaSantanaa,False,309,297,renuncia el presidente de #volkswagen  martin winterkorn  tras escándalo desatado http://t.co/wd0z09quzt,me gusta cantar  el teatro  bailar y estar con mi familia *.* lo mejor de lo mejor! me encanta ricardo arjona!,es,central time (us & canada),NULL
646714664110329856,Wed Sep 23 15:56:05 +0000 2015,Versiones.com.mx,versionesmx,False,1021,362,el ceo de volkswagen renuncia tras escándalo ecológico http://t.co/eq7olxa92e #versionescommx,los distintos ángulos de la noticia,es,mazatlan,NULL
646714664924135424,Wed Sep 23 15:56:06 +0000 2015,Fabian Alvarez,AlvarezFabianG,False,298,281,el que tenia acciones en volkswagen se debe estar machucando los huevos con la puertas del auto.,soy como soy  doy todo lo que puedo en todo  no acepto criticas! amante del rock el deporte la psicología y la filosofía barata. escorpiano nato! papa de mía!,es,buenos aires,NULL
646714666786226177,Wed Sep 23 15:56:06 +0000 2015,Jose Ortiz Medina,pepeortiz13,False,1736,648,el ceo de volkswagen renuncia tras escándalo ecológico http://t.co/sca1bhqbff #versionescommx,director general de http://versiones.com.mx - autor de la columna en corto... sin cortes,es,eastern time (us & canada),NULL
646714670678732800,Wed Sep 23 15:56:07 +0000 2015,Minuto30.com™,minuto30com,False,235787,84116,el presidente de volkswagen renuncia tras escándalo por manipulación de pruebas http://t.co/rw2fiedbbh vía @minuto30com,periódico de colombia. trabajamos diariamente para tener plenamente informados a los nativos e inmigrantes digitales de colombia; con veracidad y rapidez.,es,bogota,NULL
646714671123161088,Wed Sep 23 15:56:07 +0000 2015,Juancho,chanitosh,False,242,274,renuncia el presidente de #volkswagen  martin winterkorn  tras escándalo desatado http://t.co/v1v0gpezad,me encanta la fotografía  solo sé sincero y avanzaras!,es,central time (us & canada),NULL
646714671173496833,Wed Sep 23 15:56:07 +0000 2015,#ariianiita ♥,BabiePointx3,False,1635,1143,#blackyswaggerx3 ♥ dimite el presidente de volkswagen tras el escándalo de la manipul... http://t.co/zz6qbe2ppj ← #blackyswaggerx3 ♥,• la soledad es mejor que la cura que estar a compañado con la felicidad • @josemoretax3 → primeracuentt                ♥ + ♥ → ☺,es,athens,NULL
646714672150777856,Wed Sep 23 15:56:07 +0000 2015,Carlos Martinez,cmtz83,False,47,156,rt @el_universal_mx: renuncia el presidente de #volkswagen  martin winterkorn  tras escándalo desatado http://t.co/nsdgh5uh2d http://t.co/z…,patriota idealista humanista en desarrollo de la evolución de mi conciencia y sabiduría,es,NULL,NULL
646714672800894976,Wed Sep 23 15:56:08 +0000 2015,Rosa,RosaDlgado,False,84,84,dimite el presidente de volkswagen tras el escándalo de la manipulación: el presidente de volkswagen  martin w... http://t.co/x1xsf3ogbl,NULL,es,caracas,NULL
646714674734469120,Wed Sep 23 15:56:08 +0000 2015,Sonia Rendon ♡,SoniaJux,False,1927,2189,renuncia el presidente de #volkswagen  martin winterkorn  tras escándalo desatado http://t.co/nryoqbgocm,♔estudiante de derecho!! amante de la moda  la musica  los sueños♥y en busca de la felicidad ★vive  ríe  disfruta y sobre todo ama★,es,eastern time (us & canada),NULL
646714675355238400,Wed Sep 23 15:56:08 +0000 2015,J.A.M.V,jamv11,False,954,174,[folha s.paulo. bra] presidente da volkswagen renuncia a cargo em meio a escândalo de poluição: o... http://t.co/mwnqdblcsh vía j.a.m.v,minuto a minuto con los medios más importantes. / minute by minute with the mainstream media.,es,caracas,NULL
646714674701058048,Wed Sep 23 15:56:08 +0000 2015,Prensa Libre,prensa_ec,False,3574,723,dimite el presidente de volkswagen tras el escándalo de manipulación en eeuu  http://t.co/teg87qoyco #la http://t.co/pab4hqgxkj,las noticias del ecuador y del mundo. de las fuentes de datos de los principales medios de informacion - alimentado por tus #ff y #rt,es,NULL,NULL
646714677578219520,Wed Sep 23 15:56:09 +0000 2015,♕JOSE ☜Λ☞ MANUEL♕,josemanuelRD_,False,4095,1733,dimite el presidente de volkswagen tras el escándalo de la manipulación: el presidente de volkswagen  martin w... http://t.co/f24efanwrw,ig- josemanuelrd_,es,eastern time (us & canada),NULL
646714678450765825,Wed Sep 23 15:56:09 +0000 2015,Leo Pintos,huesopintos,False,7736,5913,renunció roberto volkswagen.,a veces soy constante. encargado de calcular si se tiran mas cuetes en navidad o fin de año. las excusas son el motor de mi vida. falsificador de modestias.,es,buenos aires,NULL
646714679620960256,Wed Sep 23 15:56:09 +0000 2015,Ferran,gm_fpinta,False,347,490,rt @time: everything to know about volkswagen’s outgoing ceo http://t.co/wpmjhsa1b9 http://t.co/a12waia5hy,otro idiota mas en un mundo idiota,es,NULL,NULL
646714681441316864,Wed Sep 23 15:56:10 +0000 2015,Informáticos Chile,CiChile,False,405,401,rt @adnradiochile: ¡por casualidad! dos ecologistas descubrieron el engaño de volkswagen http://t.co/mmwsulnwek http://t.co/dvd8vzmgil,comunidad pro-colegio de informáticos de chile. creemos que podemos hacer más por nuestra sociedad y por nosotros.,es,NULL,NULL
646714681357418497,Wed Sep 23 15:56:10 +0000 2015,Web Tribuna Llanera ,Tribunallanera,False,1551,1968,rt @clarincom: por el engaño con los autos  renunció el presidente de volkswagen http://t.co/equgtsdkk6 http://t.co/czpg9fujsk,portal del deporte llanero  desde la capital y puerta llanos orientales - villavicencio-meta /colombia - wathsaap 3134016608 - 3154211796 y 3112763656,es,bogota,NULL
646714681361498112,Wed Sep 23 15:56:10 +0000 2015,Subastas MA,subastas_ma,False,310,287,subastasma volkswagen  jetta sedan trendline 2015 http://t.co/7udghurgdo,subastas de vehículos de aseguradora  se realizan a diario en toda la república mexicana las subastas se realizan de forma presencial y por internet.,es,mexico city,NULL
646714683475398656,Wed Sep 23 15:56:10 +0000 2015,J salvac,jsalvatc,False,35,70,dimite el presidente de volkswagen tras el escándalo de la manipulación: el presidente de volkswagen  martin w... http://t.co/p0gz7svo0v,NULL,es,madrid,NULL
646714685656576000,Wed Sep 23 15:56:11 +0000 2015,Alejandro,AlejandroTum,False,702,355,rt @serranogonzalo: me imagino la cantidad d demandas individuales que le van a caer a volkswagen. pero lo peor todavía esta por llegar.,aguantas mientras avanzas  hay que soportar sin dejar de avanzar  así es como se gana.,es,madrid,NULL
646714686231191552,Wed Sep 23 15:56:11 +0000 2015,Víctor,VicCueAgui,False,19,95,rt @danielvianar: la cotización de volkswagen repunta tras la dimisión del consejero delegado y ya se anota cerca de un 8%. http://t.co/j65…,admin y dirección de empresas uc3m-un ejército victorioso gana primero y entabla batalla después; un ejército derrotado lucha primero y busca victoria después,es,belgrade,NULL
646714689301311489,Wed Sep 23 15:56:11 +0000 2015,Subastas MA,subastas_ma,False,310,287,subastasma volkswagen  jetta sedan trendline 2015 https://t.co/a7vxn8jfwz vía @youtube,subastas de vehículos de aseguradora  se realizan a diario en toda la república mexicana las subastas se realizan de forma presencial y por internet.,es,mexico city,NULL
646714690324725760,Wed Sep 23 15:56:12 +0000 2015,ABOYAO70,Ivan_BerroaCash,False,3164,1486,(#losdelsonido) dimite el presidente de volkswagen tras el escándalo de la manipulación: el presidente de volkswagen  m...  (#ivanberroa),#tuu__envidia___ew___mii__fuerza__de__superacioz__mamaguevo:p¨¨¨ mii bff @odalito21 miii hermano full hd @yensyfresz,es,brasilia,NULL
646714690584731649,Wed Sep 23 15:56:12 +0000 2015,Alejandro Ortiz,alexortizlima,False,603,723,rt @el_universal_mx: renuncia el presidente de #volkswagen  martin winterkorn  tras escándalo desatado http://t.co/nsdgh5uh2d http://t.co/z…,sólo soy un ser humano con metas bien definidas  viviendo la vida feliz y en paz. corredor amateur.,es,mexico city,NULL
646714695915839488,Wed Sep 23 15:56:13 +0000 2015,Rafa  ,ragonro66,False,247697,194460,el fraude de las emisiones de volkswagen equivale a un año de contaminación en reino unido http://t.co/ctkmbe19vd,NULL,es,madrid,NULL
646714697048281088,Wed Sep 23 15:56:13 +0000 2015,Carmen Rodríguez,grarmen,False,68,197,mal hecho  bien hecho. volkswagen  https://t.co/1tnpq0qkf1,funcionaria admón. local. licenciada en arte dramático. estudiando 4° de derecho.,es,ljubljana,NULL
